"GO.ID";"Term";"Annotated";"Significant";"Expected";"classicFisher";"weighted"
"GO:0004306";"ethanolamine-phosphate cytidylyltransfer...";1;0;0,26;"1.00000";"1.00000"
"GO:0004307";"ethanolaminephosphotransferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004309";"exopolyphosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004310";"farnesyl-diphosphate farnesyltransferase...";1;0;0,26;"1.00000";"1.00000"
"GO:0004311";"farnesyltranstransferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004314";"[acyl-carrier-protein] S-malonyltransfer...";1;0;0,26;"1.00000";"1.00000"
"GO:0004318";"enoyl-[acyl-carrier-protein] reductase (...";2;0;0,51;"1.00000";"1.00000"
"GO:0004322";"ferroxidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004325";"ferrochelatase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004332";"fructose-bisphosphate aldolase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004333";"fumarate hydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004334";"fumarylacetoacetase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004335";"galactokinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004337";"geranyltranstransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004345";"glucose-6-phosphate dehydrogenase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0004347";"glucose-6-phosphate isomerase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004349";"glutamate 5-kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004350";"glutamate-5-semialdehyde dehydrogenase a...";1;0;0,26;"1.00000";"1.00000"
"GO:0004351";"glutamate decarboxylase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004352";"glutamate dehydrogenase (NAD+) activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004353";"glutamate dehydrogenase [NAD(P)+] activi...";2;0;0,51;"1.00000";"1.00000"
"GO:0004354";"glutamate dehydrogenase (NADP+) activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004356";"glutamate-ammonia ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004357";"glutamate-cysteine ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004358";"glutamate N-acetyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004360";"glutamine-fructose-6-phosphate transamin...";1;0;0,26;"1.00000";"1.00000"
"GO:0004362";"glutathione-disulfide reductase (NADPH) ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004367";"glycerol-3-phosphate dehydrogenase [NAD+...";1;0;0,26;"1.00000";"1.00000"
"GO:0004368";"glycerol-3-phosphate dehydrogenase (quin...";1;0;0,26;"1.00000";"1.00000"
"GO:0004371";"glycerone kinase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004372";"glycine hydroxymethyltransferase activit...";2;0;0,51;"1.00000";"1.00000"
"GO:0004373";"glycogen (starch) synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004375";"glycine dehydrogenase (decarboxylating) ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004379";"glycylpeptide N-tetradecanoyltransferase...";1;0;0,26;"1.00000";"1.00000"
"GO:0004382";"GDP phosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004385";"guanylate kinase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004399";"histidinol dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004400";"histidinol-phosphate transaminase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0004401";"histidinol-phosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004402";"histone acetyltransferase activity";6;0;1,53;"1.00000";"1.00000"
"GO:0004408";"holocytochrome-c synthase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004409";"homoaconitate hydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004411";"homogentisate 1,2-dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004412";"homoserine dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004413";"homoserine kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004417";"hydroxyethylthiazole kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004418";"hydroxymethylbilane synthase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004419";"hydroxymethylglutaryl-CoA lyase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004424";"imidazoleglycerol-phosphate dehydratase ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004427";"inorganic diphosphate phosphatase activi...";3;0;0,77;"1.00000";"1.00000"
"GO:0004430";"1-phosphatidylinositol 4-kinase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004439";"phosphatidylinositol-4,5-bisphosphate 5-...";3;0;0,77;"1.00000";"1.00000"
"GO:0004445";"inositol-polyphosphate 5-phosphatase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004449";"isocitrate dehydrogenase (NAD+) activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004450";"isocitrate dehydrogenase (NADP+) activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0004451";"isocitrate lyase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004452";"isopentenyl-diphosphate delta-isomerase ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004454";"ketohexokinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004455";"ketol-acid reductoisomerase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004463";"leukotriene-A4 hydrolase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004468";"lysine N-acetyltransferase activity, act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004475";"mannose-1-phosphate guanylyltransferase ...";3;0;0,77;"1.00000";"1.00000"
"GO:0004476";"mannose-6-phosphate isomerase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004478";"methionine adenosyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004479";"methionyl-tRNA formyltransferase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0004481";"methylene-fatty-acyl-phospholipid syntha...";1;0;0,26;"1.00000";"1.00000"
"GO:0004482";"mRNA (guanine-N7-)-methyltransferase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004484";"mRNA guanylyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004485";"methylcrotonoyl-CoA carboxylase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004486";"methylenetetrahydrofolate dehydrogenase ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004487";"methylenetetrahydrofolate dehydrogenase ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004489";"methylenetetrahydrofolate reductase (NAD...";2;0;0,51;"1.00000";"1.00000"
"GO:0004490";"methylglutaconyl-CoA hydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004491";"methylmalonate-semialdehyde dehydrogenas...";2;0;0,51;"1.00000";"1.00000"
"GO:0004496";"mevalonate kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004512";"inositol-3-phosphate synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004514";"nicotinate-nucleotide diphosphorylase (c...";2;0;0,51;"1.00000";"1.00000"
"GO:0004516";"nicotinate phosphoribosyltransferase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004529";"exodeoxyribonuclease activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004534";"5'-3' exoribonuclease activity";5;0;1,28;"1.00000";"1.00000"
"GO:0004535";"poly(A)-specific ribonuclease activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004550";"nucleoside diphosphate kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004551";"dinucleotide phosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004556";"alpha-amylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004565";"beta-galactosidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004573";"Glc3Man9GlcNAc2 oligosaccharide glucosid...";2;0;0,51;"1.00000";"1.00000"
"GO:0004577";"N-acetylglucosaminyldiphosphodolichol N-...";2;0;0,51;"1.00000";"1.00000"
"GO:0004578";"chitobiosyldiphosphodolichol beta-mannos...";1;0;0,26;"1.00000";"1.00000"
"GO:0004579";"dolichyl-diphosphooligosaccharide-protei...";3;0;0,77;"1.00000";"1.00000"
"GO:0004581";"dolichyl-phosphate beta-glucosyltransfer...";1;0;0,26;"1.00000";"1.00000"
"GO:0004582";"dolichyl-phosphate beta-D-mannosyltransf...";1;0;0,26;"1.00000";"1.00000"
"GO:0004585";"ornithine carbamoyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004586";"ornithine decarboxylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004587";"ornithine-oxo-acid transaminase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004588";"orotate phosphoribosyltransferase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0004590";"orotidine-5'-phosphate decarboxylase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004591";"oxoglutarate dehydrogenase (succinyl-tra...";1;0;0,26;"1.00000";"1.00000"
"GO:0004592";"pantoate-beta-alanine ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004594";"pantothenate kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004596";"peptide alpha-N-acetyltransferase activi...";6;0;1,53;"1.00000";"1.00000"
"GO:0004604";"phosphoadenylyl-sulfate reductase (thior...";1;0;0,26;"1.00000";"1.00000"
"GO:0004605";"phosphatidate cytidylyltransferase activ...";3;0;0,77;"1.00000";"1.00000"
"GO:0004607";"phosphatidylcholine-sterol O-acyltransfe...";1;0;0,26;"1.00000";"1.00000"
"GO:0004610";"phosphoacetylglucosamine mutase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004614";"phosphoglucomutase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004615";"phosphomannomutase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004618";"phosphoglycerate kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004619";"phosphoglycerate mutase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004630";"phospholipase D activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004631";"phosphomevalonate kinase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004632";"phosphopantothenate--cysteine ligase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004633";"phosphopantothenoylcysteine decarboxylas...";1;0;0,26;"1.00000";"1.00000"
"GO:0004635";"phosphoribosyl-AMP cyclohydrolase activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0004636";"phosphoribosyl-ATP diphosphatase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0004637";"phosphoribosylamine-glycine ligase activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004639";"phosphoribosylaminoimidazolesuccinocarbo...";1;0;0,26;"1.00000";"1.00000"
"GO:0004640";"phosphoribosylanthranilate isomerase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004641";"phosphoribosylformylglycinamidine cyclo-...";1;0;0,26;"1.00000";"1.00000"
"GO:0004642";"phosphoribosylformylglycinamidine syntha...";1;0;0,26;"1.00000";"1.00000"
"GO:0004643";"phosphoribosylaminoimidazolecarboxamide ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004644";"phosphoribosylglycinamide formyltransfer...";1;0;0,26;"1.00000";"1.00000"
"GO:0004645";"1,4-alpha-oligoglucan phosphorylase acti...";1;0;0,26;"1.00000";"1.00000"
"GO:0004649";"poly(ADP-ribose) glycohydrolase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004651";"polynucleotide 5'-phosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004653";"polypeptide N-acetylgalactosaminyltransf...";1;0;0,26;"1.00000";"1.00000"
"GO:0004661";"protein geranylgeranyltransferase activi...";5;0;1,28;"1.00000";"1.00000"
"GO:0004662";"CAAX-protein geranylgeranyltransferase a...";1;0;0,26;"1.00000";"1.00000"
"GO:0004663";"Rab geranylgeranyltransferase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004664";"prephenate dehydratase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004665";"prephenate dehydrogenase (NADP+) activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0004675";"transmembrane receptor protein serine/th...";12;0;3,06;"1.00000";"1.00000"
"GO:0004676";"3-phosphoinositide-dependent protein kin...";12;0;3,06;"1.00000";"1.00000"
"GO:0004677";"DNA-dependent protein kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0004679";"AMP-activated protein kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0004686";"elongation factor-2 kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004694";"eukaryotic translation initiation factor...";12;0;3,06;"1.00000";"1.00000"
"GO:0004697";"protein kinase C activity";13;0;3,32;"1.00000";"1.00000"
"GO:0004698";"calcium-dependent protein kinase C activ...";13;0;3,32;"1.00000";"1.00000"
"GO:0004699";"calcium-independent protein kinase C act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004704";"NF-kappaB-inducing kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0004705";"JUN kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0004706";"JUN kinase kinase kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0004707";"MAP kinase activity";15;0;3,83;"1.00000";"1.00000"
"GO:0004708";"MAP kinase kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0004709";"MAP kinase kinase kinase activity";13;0;3,32;"1.00000";"1.00000"
"GO:0004711";"ribosomal protein S6 kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0004712";"protein serine/threonine/tyrosine kinase...";12;0;3,06;"1.00000";"1.00000"
"GO:0004729";"oxygen-dependent protoporphyrinogen oxid...";1;0;0,26;"1.00000";"1.00000"
"GO:0004730";"pseudouridylate synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004731";"purine-nucleoside phosphorylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004735";"pyrroline-5-carboxylate reductase activi...";2;0;0,51;"1.00000";"1.00000"
"GO:0004736";"pyruvate carboxylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004738";"pyruvate dehydrogenase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004739";"pyruvate dehydrogenase (acetyl-transferr...";3;0;0,77;"1.00000";"1.00000"
"GO:0004742";"dihydrolipoyllysine-residue acetyltransf...";2;0;0,51;"1.00000";"1.00000"
"GO:0004743";"pyruvate kinase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004747";"ribokinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004748";"ribonucleoside-diphosphate reductase act...";2;0;0,51;"1.00000";"1.00000"
"GO:0004750";"D-ribulose-phosphate 3-epimerase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0004751";"ribose-5-phosphate isomerase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004753";"saccharopine dehydrogenase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004754";"saccharopine dehydrogenase (NAD+, L-lysi...";1;0;0,26;"1.00000";"1.00000"
"GO:0004755";"saccharopine dehydrogenase (NADP+, L-glu...";1;0;0,26;"1.00000";"1.00000"
"GO:0004758";"serine C-palmitoyltransferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004765";"shikimate kinase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004766";"spermidine synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004767";"sphingomyelin phosphodiesterase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004768";"stearoyl-CoA 9-desaturase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004777";"succinate-semialdehyde dehydrogenase (NA...";1;0;0,26;"1.00000";"1.00000"
"GO:0004779";"sulfate adenylyltransferase activity";5;0;1,28;"1.00000";"1.00000"
"GO:0004781";"sulfate adenylyltransferase (ATP) activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0004783";"sulfite reductase (NADPH) activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004787";"thiamine diphosphate phosphatase activit...";6;0;1,53;"1.00000";"1.00000"
"GO:0004789";"thiamine-phosphate diphosphorylase activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0004791";"thioredoxin-disulfide reductase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004793";"threonine aldolase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004794";"L-threonine ammonia-lyase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004795";"threonine synthase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004798";"thymidylate kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004799";"thymidylate synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004802";"transketolase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004807";"triose-phosphate isomerase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004809";"tRNA (guanine-N2-)-methyltransferase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004813";"alanine-tRNA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004814";"arginine-tRNA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004816";"asparagine-tRNA ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004817";"cysteine-tRNA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004818";"glutamate-tRNA ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004819";"glutamine-tRNA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004820";"glycine-tRNA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004821";"histidine-tRNA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004822";"isoleucine-tRNA ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004824";"lysine-tRNA ligase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004825";"methionine-tRNA ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004826";"phenylalanine-tRNA ligase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004827";"proline-tRNA ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004829";"threonine-tRNA ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004830";"tryptophan-tRNA ligase activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004831";"tyrosine-tRNA ligase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0004832";"valine-tRNA ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004834";"tryptophan synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004835";"tubulin-tyrosine ligase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004838";"L-tyrosine:2-oxoglutarate aminotransfera...";1;0;0,26;"1.00000";"1.00000"
"GO:0004845";"uracil phosphoribosyltransferase activit...";2;0;0,51;"1.00000";"1.00000"
"GO:0004846";"urate oxidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004848";"ureidoglycolate hydrolase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004851";"uroporphyrin-III C-methyltransferase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0004852";"uroporphyrinogen-III synthase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004853";"uroporphyrinogen decarboxylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004854";"xanthine dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004855";"xanthine oxidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0004857";"enzyme inhibitor activity";3;0;0,77;"1.00000";"1.00000"
"GO:0004864";"protein phosphatase inhibitor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0005047";"signal recognition particle binding";1;0;0,26;"1.00000";"1.00000"
"GO:0005048";"signal sequence binding";3;0;0,77;"1.00000";"1.00000"
"GO:0005092";"GDP-dissociation inhibitor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0005094";"Rho GDP-dissociation inhibitor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0005096";"GTPase activator activity";5;0;1,28;"1.00000";"1.00000"
"GO:0005102";"signaling receptor binding";1;0;0,26;"1.00000";"1.00000"
"GO:0005198";"structural molecule activity";112;0;28,6;"1.00000";"1.00000"
"GO:0005244";"voltage-gated ion channel activity";4;0;1,02;"1.00000";"1.00000"
"GO:0005247";"voltage-gated chloride channel activity";3;0;0,77;"1.00000";"1.00000"
"GO:0005249";"voltage-gated potassium channel activity";1;0;0,26;"1.00000";"1.00000"
"GO:0005253";"anion channel activity";3;0;0,77;"1.00000";"1.00000"
"GO:0005254";"chloride channel activity";3;0;0,77;"1.00000";"1.00000"
"GO:0005267";"potassium channel activity";1;0;0,26;"1.00000";"1.00000"
"GO:0005319";"lipid transporter activity";3;0;0,77;"1.00000";"1.00000"
"GO:0005338";"nucleotide-sugar transmembrane transport...";3;0;0,77;"1.00000";"1.00000"
"GO:0005343";"organic acid:sodium symporter activity";1;0;0,26;"1.00000";"1.00000"
"GO:0005391";"P-type sodium:potassium-exchanging trans...";1;0;0,26;"1.00000";"1.00000"
"GO:0005484";"SNAP receptor activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008017";"microtubule binding";1;0;0,26;"1.00000";"1.00000"
"GO:0008020";"G protein-coupled photoreceptor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008028";"monocarboxylic acid transmembrane transp...";1;0;0,26;"1.00000";"1.00000"
"GO:0008061";"chitin binding";5;0;1,28;"1.00000";"1.00000"
"GO:0008073";"ornithine decarboxylase inhibitor activi...";1;0;0,26;"1.00000";"1.00000"
"GO:0008083";"growth factor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008092";"cytoskeletal protein binding";16;0;4,09;"1.00000";"1.00000"
"GO:0008108";"UDP-glucose:hexose-1-phosphate uridylylt...";1;0;0,26;"1.00000";"1.00000"
"GO:0008111";"alpha-methylacyl-CoA racemase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008112";"nicotinamide N-methyltransferase activit...";2;0;0,51;"1.00000";"1.00000"
"GO:0008117";"sphinganine-1-phosphate aldolase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0008119";"thiopurine S-methyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008120";"ceramide glucosyltransferase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008121";"ubiquinol-cytochrome-c reductase activit...";4;0;1,02;"1.00000";"1.00000"
"GO:0008124";"4-alpha-hydroxytetrahydrobiopterin dehyd...";1;0;0,26;"1.00000";"1.00000"
"GO:0008137";"NADH dehydrogenase (ubiquinone) activity";7;0;1,79;"1.00000";"1.00000"
"GO:0008158";"hedgehog receptor activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008177";"succinate dehydrogenase (ubiquinone) act...";2;0;0,51;"1.00000";"1.00000"
"GO:0008184";"glycogen phosphorylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008192";"RNA guanylyltransferase activity";5;0;1,28;"1.00000";"1.00000"
"GO:0008193";"tRNA guanylyltransferase activity";4;0;1,02;"1.00000";"1.00000"
"GO:0008195";"phosphatidate phosphatase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008198";"ferrous iron binding";1;0;0,26;"1.00000";"1.00000"
"GO:0008240";"tripeptidyl-peptidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008251";"tRNA-specific adenosine deaminase activi...";3;0;0,77;"1.00000";"1.00000"
"GO:0008260";"3-oxoacid CoA-transferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008294";"calcium- and calmodulin-responsive adeny...";1;0;0,26;"1.00000";"1.00000"
"GO:0008308";"voltage-gated anion channel activity";3;0;0,77;"1.00000";"1.00000"
"GO:0008312";"7S RNA binding";5;0;1,28;"1.00000";"1.00000"
"GO:0008336";"gamma-butyrobetaine dioxygenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008349";"MAP kinase kinase kinase kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0008409";"5'-3' exonuclease activity";5;0;1,28;"1.00000";"1.00000"
"GO:0008412";"4-hydroxybenzoate octaprenyltransferase ...";1;0;0,26;"1.00000";"1.00000"
"GO:0008413";"8-oxo-7,8-dihydroguanosine triphosphate ...";6;0;1,53;"1.00000";"1.00000"
"GO:0008430";"selenium binding";1;0;0,26;"1.00000";"1.00000"
"GO:0008441";"3'(2'),5'-bisphosphate nucleotidase acti...";3;0;0,77;"1.00000";"1.00000"
"GO:0008444";"CDP-diacylglycerol-glycerol-3-phosphate ...";1;0;0,26;"1.00000";"1.00000"
"GO:0008445";"D-aspartate oxidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008469";"histone-arginine N-methyltransferase act...";1;0;0,26;"1.00000";"1.00000"
"GO:0008473";"ornithine cyclodeaminase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008474";"palmitoyl-(protein) hydrolase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008477";"purine nucleosidase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008478";"pyridoxal kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008479";"queuine tRNA-ribosyltransferase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008486";"diphosphoinositol-polyphosphate diphosph...";1;0;0,26;"1.00000";"1.00000"
"GO:0008488";"gamma-glutamyl carboxylase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008495";"protoheme IX farnesyltransferase activit...";1;0;0,26;"1.00000";"1.00000"
"GO:0008508";"bile acid:sodium symporter activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008531";"riboflavin kinase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008534";"oxidized purine nucleobase lesion DNA N-...";1;0;0,26;"1.00000";"1.00000"
"GO:0008545";"JUN kinase kinase activity";12;0;3,06;"1.00000";"1.00000"
"GO:0008553";"P-type proton-exporting transporter acti...";4;0;1,02;"1.00000";"1.00000"
"GO:0008556";"P-type potassium transmembrane transport...";1;0;0,26;"1.00000";"1.00000"
"GO:0008568";"microtubule severing ATPase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008603";"cAMP-dependent protein kinase regulator ...";1;0;0,26;"1.00000";"1.00000"
"GO:0008641";"ubiquitin-like modifier activating enzym...";3;0;0,77;"1.00000";"1.00000"
"GO:0008659";"(3R)-hydroxymyristoyl-[acyl-carrier-prot...";1;0;0,26;"1.00000";"1.00000"
"GO:0008677";"2-dehydropantoate 2-reductase activity";2;0;0,51;"1.00000";"1.00000"
"GO:0008686";"3,4-dihydroxy-2-butanone-4-phosphate syn...";1;0;0,26;"1.00000";"1.00000"
"GO:0008691";"3-hydroxybutyryl-CoA dehydrogenase activ...";1;0;0,26;"1.00000";"1.00000"
"GO:0008694";"3-octaprenyl-4-hydroxybenzoate carboxy-l...";1;0;0,26;"1.00000";"1.00000"
"GO:0008719";"dihydroneopterin triphosphate 2'-epimera...";1;0;0,26;"1.00000";"1.00000"
"GO:0008720";"D-lactate dehydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008746";"NAD(P)+ transhydrogenase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008750";"NAD(P)+ transhydrogenase (AB-specific) a...";1;0;0,26;"1.00000";"1.00000"
"GO:0008758";"UDP-2,3-diacylglucosamine hydrolase acti...";6;0;1,53;"1.00000";"1.00000"
"GO:0008776";"acetate kinase activity";1;0;0,26;"1.00000";"1.00000"
"GO:0008777";"acetylornithine deacetylase activity";1;0;0,26;"1.00000";"1.00000"
