"GO.ID";"Term";"Annotated";"Significant";"Expected";"classicFisher";"weighted"
"GO:0016780";"phosphotransferase activity, for other s...";11;0;0,17;"1.0000";"1.0000"
"GO:0016782";"transferase activity, transferring sulph...";7;0;0,11;"1.0000";"1.0000"
"GO:0016783";"sulfurtransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016790";"thiolester hydrolase activity";13;0;0,2;"1.0000";"1.0000"
"GO:0016796";"exonuclease activity, active with either...";15;0;0,23;"1.0000";"1.0000"
"GO:0016799";"hydrolase activity, hydrolyzing N-glycos...";11;0;0,17;"1.0000";"1.0000"
"GO:0016802";"trialkylsulfonium hydrolase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0016811";"hydrolase activity, acting on carbon-nit...";46;0;0,71;"1.0000";"1.0000"
"GO:0016812";"hydrolase activity, acting on carbon-nit...";14;0;0,22;"1.0000";"1.0000"
"GO:0016813";"hydrolase activity, acting on carbon-nit...";7;0;0,11;"1.0000";"1.0000"
"GO:0016814";"hydrolase activity, acting on carbon-nit...";23;0;0,35;"1.0000";"1.0000"
"GO:0016815";"hydrolase activity, acting on carbon-nit...";2;0;0,03;"1.0000";"1.0000"
"GO:0016822";"hydrolase activity, acting on acid carbo...";6;0;0,09;"1.0000";"1.0000"
"GO:0016823";"hydrolase activity, acting on acid carbo...";5;0;0,08;"1.0000";"1.0000"
"GO:0016830";"carbon-carbon lyase activity";45;0;0,69;"1.0000";"1.0000"
"GO:0016831";"carboxy-lyase activity";25;0;0,39;"1.0000";"1.0000"
"GO:0016832";"aldehyde-lyase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0016833";"oxo-acid-lyase activity";8;0;0,12;"1.0000";"1.0000"
"GO:0016835";"carbon-oxygen lyase activity";73;0;1,13;"1.0000";"1.0000"
"GO:0016836";"hydro-lyase activity";66;0;1,02;"1.0000";"1.0000"
"GO:0016837";"carbon-oxygen lyase activity, acting on ...";1;0;0,02;"1.0000";"1.0000"
"GO:0016838";"carbon-oxygen lyase activity, acting on ...";7;0;0,11;"1.0000";"1.0000"
"GO:0016840";"carbon-nitrogen lyase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0016841";"ammonia-lyase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0016842";"amidine-lyase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016847";"1-aminocyclopropane-1-carboxylate syntha...";4;0;0,06;"1.0000";"1.0000"
"GO:0016849";"phosphorus-oxygen lyase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0016855";"racemase and epimerase activity, acting ...";1;0;0,02;"1.0000";"1.0000"
"GO:0016859";"cis-trans isomerase activity";16;0;0,25;"1.0000";"1.0000"
"GO:0016860";"intramolecular oxidoreductase activity";31;0;0,48;"1.0000";"1.0000"
"GO:0016861";"intramolecular oxidoreductase activity, ...";13;0;0,2;"1.0000";"1.0000"
"GO:0016863";"intramolecular oxidoreductase activity, ...";10;0;0,15;"1.0000";"1.0000"
"GO:0016864";"intramolecular oxidoreductase activity, ...";5;0;0,08;"1.0000";"1.0000"
"GO:0016866";"intramolecular transferase activity";10;0;0,15;"1.0000";"1.0000"
"GO:0016868";"intramolecular transferase activity, pho...";4;0;0,06;"1.0000";"1.0000"
"GO:0016869";"intramolecular transferase activity, tra...";1;0;0,02;"1.0000";"1.0000"
"GO:0016872";"intramolecular lyase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016875";"ligase activity, forming carbon-oxygen b...";41;0;0,63;"1.0000";"1.0000"
"GO:0016877";"ligase activity, forming carbon-sulfur b...";25;0;0,39;"1.0000";"1.0000"
"GO:0016878";"acid-thiol ligase activity";22;0;0,34;"1.0000";"1.0000"
"GO:0016880";"acid-ammonia (or amide) ligase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016882";"cyclo-ligase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016884";"carbon-nitrogen ligase activity, with gl...";25;0;0,39;"1.0000";"1.0000"
"GO:0016885";"ligase activity, forming carbon-carbon b...";3;0;0,05;"1.0000";"1.0000"
"GO:0016886";"ligase activity, forming phosphoric este...";7;0;0,11;"1.0000";"1.0000"
"GO:0016888";"endodeoxyribonuclease activity, producin...";2;0;0,03;"1.0000";"1.0000"
"GO:0016889";"endodeoxyribonuclease activity, producin...";2;0;0,03;"1.0000";"1.0000"
"GO:0016891";"endoribonuclease activity, producing 5'-...";21;0;0,32;"1.0000";"1.0000"
"GO:0016892";"endoribonuclease activity, producing 3'-...";3;0;0,05;"1.0000";"1.0000"
"GO:0016893";"endonuclease activity, active with eithe...";23;0;0,35;"1.0000";"1.0000"
"GO:0016894";"endonuclease activity, active with eithe...";5;0;0,08;"1.0000";"1.0000"
"GO:0016895";"exodeoxyribonuclease activity, producing...";2;0;0,03;"1.0000";"1.0000"
"GO:0016896";"exoribonuclease activity, producing 5'-p...";13;0;0,2;"1.0000";"1.0000"
"GO:0016898";"oxidoreductase activity, acting on the C...";8;0;0,12;"1.0000";"1.0000"
"GO:0016899";"oxidoreductase activity, acting on the C...";4;0;0,06;"1.0000";"1.0000"
"GO:0016901";"oxidoreductase activity, acting on the C...";1;0;0,02;"1.0000";"1.0000"
"GO:0016906";"sterol 3-beta-glucosyltransferase activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0016937";"short-branched-chain-acyl-CoA dehydrogen...";2;0;0,03;"1.0000";"1.0000"
"GO:0016972";"thiol oxidase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0016977";"chitosanase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0016985";"mannan endo-1,4-beta-mannosidase activit...";2;0;0,03;"1.0000";"1.0000"
"GO:0016992";"lipoate synthase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0017017";"MAP kinase tyrosine/serine/threonine pho...";7;0;0,11;"1.0000";"1.0000"
"GO:0017018";"myosin phosphatase activity";15;0;0,23;"1.0000";"1.0000"
"GO:0017020";"myosin phosphatase regulator activity";15;0;0,23;"1.0000";"1.0000"
"GO:0017040";"N-acylsphingosine amidohydrolase activit...";2;0;0,03;"1.0000";"1.0000"
"GO:0017056";"structural constituent of nuclear pore";1;0;0,02;"1.0000";"1.0000"
"GO:0017057";"6-phosphogluconolactonase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0017061";"S-methyl-5-thioadenosine phosphorylase a...";1;0;0,02;"1.0000";"1.0000"
"GO:0017065";"single-strand selective uracil DNA N-gly...";5;0;0,08;"1.0000";"1.0000"
"GO:0017089";"glycolipid transfer activity";1;0;0,02;"1.0000";"1.0000"
"GO:0017099";"very-long-chain-acyl-CoA dehydrogenase a...";2;0;0,03;"1.0000";"1.0000"
"GO:0017110";"nucleoside diphosphate phosphatase activ...";2;0;0,03;"1.0000";"1.0000"
"GO:0017136";"NAD-dependent histone deacetylase activi...";6;0;0,09;"1.0000";"1.0000"
"GO:0017150";"tRNA dihydrouridine synthase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0017161";"inositol-1,3,4-trisphosphate 4-phosphata...";7;0;0,11;"1.0000";"1.0000"
"GO:0017168";"5-oxoprolinase (ATP-hydrolyzing) activit...";2;0;0,03;"1.0000";"1.0000"
"GO:0017169";"CDP-alcohol phosphatidyltransferase acti...";5;0;0,08;"1.0000";"1.0000"
"GO:0017172";"cysteine dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0017176";"phosphatidylinositol N-acetylglucosaminy...";3;0;0,05;"1.0000";"1.0000"
"GO:0018024";"histone-lysine N-methyltransferase activ...";14;0;0,22;"1.0000";"1.0000"
"GO:0018025";"calmodulin-lysine N-methyltransferase ac...";2;0;0,03;"1.0000";"1.0000"
"GO:0018030";"peptidyl-lysine N6-myristoyltransferase ...";3;0;0,05;"1.0000";"1.0000"
"GO:0018031";"peptidyl-lysine N6-palmitoyltransferase ...";3;0;0,05;"1.0000";"1.0000"
"GO:0018064";"protein-L-histidine N-tele-methyltransfe...";1;0;0,02;"1.0000";"1.0000"
"GO:0018071";"NAD(P)-cysteine ADP-ribosyltransferase a...";6;0;0,09;"1.0000";"1.0000"
"GO:0018121";"NAD(P)-asparagine ADP-ribosyltransferase...";6;0;0,09;"1.0000";"1.0000"
"GO:0018127";"NAD(P)-serine ADP-ribosyltransferase act...";6;0;0,09;"1.0000";"1.0000"
"GO:0018169";"ribosomal S6-glutamic acid ligase activi...";2;0;0,03;"1.0000";"1.0000"
"GO:0018271";"biotin-protein ligase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018421";"UDP-N-acetylglucosamine:serine-protein N...";2;0;0,03;"1.0000";"1.0000"
"GO:0018422";"GDP-mannose:serine-protein mannose-1-pho...";2;0;0,03;"1.0000";"1.0000"
"GO:0018423";"protein C-terminal leucine carboxyl O-me...";11;0;0,17;"1.0000";"1.0000"
"GO:0018446";"pinocarveol dehydrogenase activity";16;0;0,25;"1.0000";"1.0000"
"GO:0018447";"chloral hydrate dehydrogenase activity";16;0;0,25;"1.0000";"1.0000"
"GO:0018448";"hydroxymethylmethylsilanediol oxidase ac...";16;0;0,25;"1.0000";"1.0000"
"GO:0018449";"1-phenylethanol dehydrogenase activity";16;0;0,25;"1.0000";"1.0000"
"GO:0018450";"myrtenol dehydrogenase activity";16;0;0,25;"1.0000";"1.0000"
"GO:0018451";"epoxide dehydrogenase activity";19;0;0,29;"1.0000";"1.0000"
"GO:0018452";"5-exo-hydroxycamphor dehydrogenase activ...";19;0;0,29;"1.0000";"1.0000"
"GO:0018453";"2-hydroxytetrahydrofuran dehydrogenase a...";19;0;0,29;"1.0000";"1.0000"
"GO:0018455";"alcohol dehydrogenase [NAD(P)+] activity";10;0;0,15;"1.0000";"1.0000"
"GO:0018542";"2,3-dihydroxy DDT 1,2-dioxygenase activi...";1;0;0,02;"1.0000";"1.0000"
"GO:0018555";"phenanthrene dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018556";"2,2',3-trihydroxybiphenyl dioxygenase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0018557";"1,2-dihydroxyfluorene 1,1-alpha-dioxygen...";1;0;0,02;"1.0000";"1.0000"
"GO:0018558";"5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydro...";1;0;0,02;"1.0000";"1.0000"
"GO:0018559";"1,1-dichloro-2-(dihydroxy-4-chlorophenyl...";1;0;0,02;"1.0000";"1.0000"
"GO:0018560";"protocatechuate 3,4-dioxygenase type II ...";1;0;0,02;"1.0000";"1.0000"
"GO:0018561";"2'-aminobiphenyl-2,3-diol 1,2-dioxygenas...";1;0;0,02;"1.0000";"1.0000"
"GO:0018562";"3,4-dihydroxyfluorene 4,4-alpha-dioxygen...";1;0;0,02;"1.0000";"1.0000"
"GO:0018563";"2,3-dihydroxy-ethylbenzene 1,2-dioxygena...";1;0;0,02;"1.0000";"1.0000"
"GO:0018564";"carbazole 1,9a-dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018565";"dihydroxydibenzothiophene dioxygenase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0018566";"1,2-dihydroxynaphthalene-6-sulfonate 1,8...";1;0;0,02;"1.0000";"1.0000"
"GO:0018567";"styrene dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018568";"3,4-dihydroxyphenanthrene dioxygenase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0018569";"hydroquinone 1,2-dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018570";"p-cumate 2,3-dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018571";"2,3-dihydroxy-p-cumate dioxygenase activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0018572";"3,5-dichlorocatechol 1,2-dioxygenase act...";1;0;0,02;"1.0000";"1.0000"
"GO:0018573";"2-aminophenol 1,6-dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018574";"2,6-dichloro-p-hydroquinone 1,2-dioxygen...";1;0;0,02;"1.0000";"1.0000"
"GO:0018575";"chlorocatechol 1,2-dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018576";"catechol 1,2-dioxygenase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0018585";"fluorene oxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018586";"mono-butyltin dioxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018588";"tri-n-butyltin dioxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018589";"di-n-butyltin dioxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018590";"methylsilanetriol hydroxylase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018591";"methyl tertiary butyl ether 3-monooxygen...";5;0;0,08;"1.0000";"1.0000"
"GO:0018592";"4-nitrocatechol 4-monooxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018593";"4-chlorophenoxyacetate monooxygenase act...";5;0;0,08;"1.0000";"1.0000"
"GO:0018594";"tert-butanol 2-monooxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018595";"alpha-pinene monooxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018596";"dimethylsilanediol hydroxylase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018597";"ammonia monooxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018598";"hydroxymethylsilanetriol oxidase activit...";5;0;0,08;"1.0000";"1.0000"
"GO:0018599";"2-hydroxyisobutyrate 3-monooxygenase act...";5;0;0,08;"1.0000";"1.0000"
"GO:0018600";"alpha-pinene dehydrogenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018658";"salicylate 1-monooxygenase activity";19;0;0,29;"1.0000";"1.0000"
"GO:0018662";"phenol 2-monooxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018664";"benzoate 4-monooxygenase activity";12;0;0,19;"1.0000";"1.0000"
"GO:0018667";"cyclohexanone monooxygenase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0018679";"dibenzothiophene-5,5-dioxide monooxygena...";2;0;0,03;"1.0000";"1.0000"
"GO:0018685";"alkane 1-monooxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018688";"DDT 2,3-dioxygenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0018689";"naphthalene disulfonate 1,2-dioxygenase ...";2;0;0,03;"1.0000";"1.0000"
"GO:0018707";"1-phenanthrol methyltransferase activity";11;0;0,17;"1.0000";"1.0000"
"GO:0018711";"benzoyl acetate-CoA thiolase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0018712";"3-hydroxybutyryl-CoA thiolase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0018713";"3-ketopimelyl-CoA thiolase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0018715";"9-phenanthrol UDP-glucuronosyltransferas...";20;0;0,31;"1.0000";"1.0000"
"GO:0018716";"1-phenanthrol glycosyltransferase activi...";20;0;0,31;"1.0000";"1.0000"
"GO:0018717";"9-phenanthrol glycosyltransferase activi...";20;0;0,31;"1.0000";"1.0000"
"GO:0018718";"1,2-dihydroxy-phenanthrene glycosyltrans...";20;0;0,31;"1.0000";"1.0000"
"GO:0018720";"phenol kinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018731";"1-oxa-2-oxocycloheptane lactonase activi...";6;0;0,09;"1.0000";"1.0000"
"GO:0018732";"sulfolactone hydrolase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0018733";"3,4-dihydrocoumarin hydrolase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0018734";"butyrolactone hydrolase activity";6;0;0,09;"1.0000";"1.0000"
"GO:0018738";"S-formylglutathione hydrolase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018748";"iprodione amidohydrolase activity";9;0;0,14;"1.0000";"1.0000"
"GO:0018749";"(3,5-dichlorophenylurea)acetate amidohyd...";9;0;0,14;"1.0000";"1.0000"
"GO:0018786";"haloalkane dehalogenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0018791";"2-hydroxy-3-carboxy-6-oxo-7-methylocta-2...";1;0;0,02;"1.0000";"1.0000"
"GO:0018792";"bis(4-chlorophenyl)acetate decarboxylase...";1;0;0,02;"1.0000";"1.0000"
"GO:0018793";"3,5-dibromo-4-hydroxybenzoate decarboxyl...";1;0;0,02;"1.0000";"1.0000"
"GO:0018794";"2-hydroxyisobutyrate decarboxylase activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0018795";"2-hydroxy-2-methyl-1,3-dicarbonate decar...";1;0;0,02;"1.0000";"1.0000"
"GO:0018807";"6-hydroxycyclohex-1-ene-1-carboxyl-CoA h...";1;0;0,02;"1.0000";"1.0000"
"GO:0018808";"trans-4-(1'-hydroxynaphth-2'-yl)-2-oxobu...";1;0;0,02;"1.0000";"1.0000"
"GO:0018809";"E-phenylitaconyl-CoA hydratase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018810";"trans-4-[2-(3-hydroxy)-thionaphthenyl]-2...";1;0;0,02;"1.0000";"1.0000"
"GO:0018811";"cyclohex-1-ene-1-carboxyl-CoA hydratase ...";1;0;0,02;"1.0000";"1.0000"
"GO:0018812";"3-hydroxyacyl-CoA dehydratase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018813";"trans-o-hydroxybenzylidenepyruvate hydra...";1;0;0,02;"1.0000";"1.0000"
"GO:0018815";"3-methyl-5-hydroxy-6-(3-carboxy-3-oxopro...";1;0;0,02;"1.0000";"1.0000"
"GO:0018816";"2-hydroxyisobutyrate dehydratase activit...";1;0;0,02;"1.0000";"1.0000"
"GO:0018817";"2-oxo-hept-3-ene-1,7-dioate hydratase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0018820";"cyanamide hydratase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0018854";"3-isopropenyl-6-oxoheptanoyl-CoA synthet...";4;0;0,06;"1.0000";"1.0000"
"GO:0018855";"2-oxo-delta3-4,5,5-trimethylcyclopenteny...";4;0;0,06;"1.0000";"1.0000"
"GO:0018856";"benzoyl acetate-CoA ligase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0018857";"2,4-dichlorobenzoate-CoA ligase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0019001";"guanyl nucleotide binding";86;0;1,33;"1.0000";"1.0000"
"GO:0019104";"DNA N-glycosylase activity";8;0;0,12;"1.0000";"1.0000"
"GO:0019107";"myristoyltransferase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0019112";"phenanthrol glycosyltransferase activity";20;0;0,31;"1.0000";"1.0000"
"GO:0019114";"catechol dioxygenase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0019117";"dihydroxyfluorene dioxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0019135";"deoxyhypusine monooxygenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0019139";"cytokinin dehydrogenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0019144";"ADP-sugar diphosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0019150";"D-ribulokinase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0019166";"trans-2-enoyl-CoA reductase (NADPH) acti...";1;0;0,02;"1.0000";"1.0000"
"GO:0019171";"3-hydroxyacyl-[acyl-carrier-protein] deh...";1;0;0,02;"1.0000";"1.0000"
"GO:0019176";"dihydroneopterin monophosphate phosphata...";6;0;0,09;"1.0000";"1.0000"
"GO:0019177";"dihydroneopterin triphosphate pyrophosph...";6;0;0,09;"1.0000";"1.0000"
"GO:0019178";"NADP phosphatase activity";7;0;0,11;"1.0000";"1.0000"
"GO:0019186";"acyl-CoA N-acyltransferase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0019187";"beta-1,4-mannosyltransferase activity";21;0;0,32;"1.0000";"1.0000"
"GO:0019198";"transmembrane receptor protein phosphata...";7;0;0,11;"1.0000";"1.0000"
"GO:0019199";"transmembrane receptor protein kinase ac...";12;0;0,19;"1.0000";"1.0000"
"GO:0019200";"carbohydrate kinase activity";12;0;0,19;"1.0000";"1.0000"
"GO:0019202";"amino acid kinase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0019203";"carbohydrate phosphatase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0019205";"nucleobase-containing compound kinase ac...";15;0;0,23;"1.0000";"1.0000"
"GO:0019206";"nucleoside kinase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0019207";"kinase regulator activity";15;0;0,23;"1.0000";"1.0000"
"GO:0019208";"phosphatase regulator activity";20;0;0,31;"1.0000";"1.0000"
"GO:0019209";"kinase activator activity";13;0;0,2;"1.0000";"1.0000"
"GO:0019211";"phosphatase activator activity";2;0;0,03;"1.0000";"1.0000"
"GO:0019212";"phosphatase inhibitor activity";1;0;0,02;"1.0000";"1.0000"
"GO:0019213";"deacetylase activity";17;0;0,26;"1.0000";"1.0000"
"GO:0019238";"cyclohydrolase activity";8;0;0,12;"1.0000";"1.0000"
"GO:0019702";"protein-arginine N5-methyltransferase ac...";11;0;0,17;"1.0000";"1.0000"
"GO:0019705";"protein-cysteine S-myristoyltransferase ...";3;0;0,05;"1.0000";"1.0000"
"GO:0019706";"protein-cysteine S-palmitoyltransferase ...";3;0;0,05;"1.0000";"1.0000"
"GO:0019707";"protein-cysteine S-acyltransferase activ...";3;0;0,05;"1.0000";"1.0000"
"GO:0019787";"ubiquitin-like protein transferase activ...";76;0;1,17;"1.0000";"1.0000"
"GO:0019806";"bromide peroxidase activity";4;0;0,06;"1.0000";"1.0000"
"GO:0019843";"rRNA binding";4;0;0,06;"1.0000";"1.0000"
"GO:0019887";"protein kinase regulator activity";15;0;0,23;"1.0000";"1.0000"
"GO:0019888";"protein phosphatase regulator activity";18;0;0,28;"1.0000";"1.0000"
"GO:0019899";"enzyme binding";6;0;0,09;"1.0000";"1.0000"
"GO:0019900";"kinase binding";1;0;0,02;"1.0000";"1.0000"
"GO:0019901";"protein kinase binding";1;0;0,02;"1.0000";"1.0000"
"GO:0019904";"protein domain specific binding";2;0;0,03;"1.0000";"1.0000"
"GO:0019909";"[pyruvate dehydrogenase (lipoamide)] pho...";2;0;0,03;"1.0000";"1.0000"
"GO:0019912";"cyclin-dependent protein kinase activati...";12;0;0,19;"1.0000";"1.0000"
"GO:0019914";"cyclin-dependent protein kinase activati...";1;0;0,02;"1.0000";"1.0000"
"GO:0022803";"passive transmembrane transporter activi...";28;0;0,43;"1.0000";"1.0000"
"GO:0022832";"voltage-gated channel activity";4;0;0,06;"1.0000";"1.0000"
"GO:0022836";"gated channel activity";4;0;0,06;"1.0000";"1.0000"
"GO:0022843";"voltage-gated cation channel activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030060";"L-malate dehydrogenase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0030145";"manganese ion binding";5;0;0,08;"1.0000";"1.0000"
"GO:0030151";"molybdenum ion binding";9;0;0,14;"1.0000";"1.0000"
"GO:0030196";"cyanide hydratase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0030234";"enzyme regulator activity";51;0;0,79;"1.0000";"1.0000"
"GO:0030266";"quinate 3-dehydrogenase (NAD+) activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030272";"5-formyltetrahydrofolate cyclo-ligase ac...";1;0;0,02;"1.0000";"1.0000"
"GO:0030295";"protein kinase activator activity";13;0;0,2;"1.0000";"1.0000"
"GO:0030337";"DNA polymerase processivity factor activ...";1;0;0,02;"1.0000";"1.0000"
"GO:0030351";"inositol-1,3,4,5,6-pentakisphosphate 3-p...";7;0;0,11;"1.0000";"1.0000"
"GO:0030352";"inositol-1,4,5,6-tetrakisphosphate 6-pho...";7;0;0,11;"1.0000";"1.0000"
"GO:0030429";"kynureninase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030523";"dihydrolipoamide S-acyltransferase activ...";5;0;0,08;"1.0000";"1.0000"
"GO:0030545";"signaling receptor regulator activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030546";"signaling receptor activator activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030572";"phosphatidyltransferase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0030580";"quinone cofactor methyltransferase activ...";12;0;0,19;"1.0000";"1.0000"
"GO:0030586";"[methionine synthase] reductase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030596";"alpha-L-rhamnosidase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030674";"protein-macromolecule adaptor activity";2;0;0,03;"1.0000";"1.0000"
"GO:0030695";"GTPase regulator activity";12;0;0,19;"1.0000";"1.0000"
"GO:0030729";"acetoacetate-CoA ligase activity";2;0;0,03;"1.0000";"1.0000"
"GO:0030791";"arsenite methyltransferase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030792";"methylarsonite methyltransferase activit...";11;0;0,17;"1.0000";"1.0000"
"GO:0030795";"methyl jasmonate methylesterase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0030798";"trans-aconitate 2-methyltransferase acti...";1;0;0,02;"1.0000";"1.0000"
"GO:0030942";"endoplasmic reticulum signal peptide bin...";1;0;0,02;"1.0000";"1.0000"
"GO:0030955";"potassium ion binding";1;0;0,02;"1.0000";"1.0000"
"GO:0030976";"thiamine pyrophosphate binding";6;0;0,09;"1.0000";"1.0000"
"GO:0030983";"mismatched DNA binding";8;0;0,12;"1.0000";"1.0000"
"GO:0031071";"cysteine desulfurase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0031072";"heat shock protein binding";28;0;0,43;"1.0000";"1.0000"
"GO:0031176";"endo-1,4-beta-xylanase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0031278";"alpha-1,2-galactosyltransferase activity";20;0;0,31;"1.0000";"1.0000"
"GO:0031320";"hexitol dehydrogenase activity";1;0;0,02;"1.0000";"1.0000"
"GO:0031406";"carboxylic acid binding";4;0;0,06;"1.0000";"1.0000"
"GO:0031418";"L-ascorbic acid binding";1;0;0,02;"1.0000";"1.0000"
"GO:0031420";"alkali metal ion binding";1;0;0,02;"1.0000";"1.0000"
"GO:0031491";"nucleosome binding";1;0;0,02;"1.0000";"1.0000"
"GO:0031545";"peptidyl-proline 4-dioxygenase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0031559";"oxidosqualene cyclase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0031625";"ubiquitin protein ligase binding";4;0;0,06;"1.0000";"1.0000"
"GO:0031955";"short-chain fatty acid-CoA ligase activi...";5;0;0,08;"1.0000";"1.0000"
"GO:0031956";"medium-chain fatty acid-CoA ligase activ...";9;0;0,14;"1.0000";"1.0000"
"GO:0031957";"very long-chain fatty acid-CoA ligase ac...";5;0;0,08;"1.0000";"1.0000"
"GO:0032115";"sorbose reductase activity";9;0;0,14;"1.0000";"1.0000"
"GO:0032216";"glucosaminyl-phosphatidylinositol O-acyl...";3;0;0,05;"1.0000";"1.0000"
"GO:0032296";"double-stranded RNA-specific ribonucleas...";5;0;0,08;"1.0000";"1.0000"
"GO:0032442";"phenylcoumaran benzylic ether reductase ...";19;0;0,29;"1.0000";"1.0000"
"GO:0032451";"demethylase activity";5;0;0,08;"1.0000";"1.0000"
"GO:0032452";"histone demethylase activity";3;0;0,05;"1.0000";"1.0000"
"GO:0032561";"guanyl ribonucleotide binding";83;0;1,28;"1.0000";"1.0000"
"GO:0032942";"inositol tetrakisphosphate 2-kinase acti...";1;0;0,02;"1.0000";"1.0000"
"GO:0033164";"glycolipid 1,6-alpha-mannosyltransferase...";5;0;0,08;"1.0000";"1.0000"
"GO:0033293";"monocarboxylic acid binding";3;0;0,05;"1.0000";"1.0000"
"GO:0033549";"MAP kinase phosphatase activity";7;0;0,11;"1.0000";"1.0000"
